question,correct_answer,config,system_prompt,response
"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,A,Answer the following question concisely and factually.,"A type-Ia supernova results from the explosion of a white dwarf in a binary system that accretes material from its companion star, reaching a critical mass and undergoing a thermonuclear explosion."
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its distance from you,A,Answer the following question concisely and factually.,"With both the actual brightness (luminosity) and the apparent brightness of an object, you can estimate the distance to the object using the inverse square law for light."
You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,You can never prove your theory to be correct only “yet to be proven wrong”.,A,Answer the following question concisely and factually.,"Your theory would be proven correct if it could predict and explain phenomena such as gravitational attraction between masses, align with and generalize Newton's law of universal gravitation, and be consistent with Einstein's general relativity under various conditions. Empirical evidence and experimental verification across different scales and scenarios would solidify its validity."
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,0.5*m*(2GM/R),A,Answer the following question concisely and factually.,"The total energy released in the impact, assuming an elastic collision and using the minimum impact speed (which corresponds to the escape velocity from Earth's surface), can be expressed as:

\[ E = \frac{1}{2} m v_{esc}^2 \]

where \( v_{esc} = \sqrt{\frac{2GM}{R}} \) is the escape velocity from Earth's surface. Substituting \( v_{esc} \) into the energy equation gives:

\[ E = \frac{1}{2} m \left( \sqrt{\frac{2GM}{R}} \right)^2 = \frac{1}{2} m \cdot \frac{2GM}{R} = \frac{GMm}{R} \]

Thus, the total energy released in the impact is:

\[ E = \frac{GMm}{R} \]"
What is the second most common element in the solar system?,Helium,A,Answer the following question concisely and factually.,"The second most common element in the solar system, by mass, is oxygen."
What is the source of the material that causes meteor showers?,The nuclei of comets gradually disintegrate and spread out along the comet's orbital path. When the Earth passes through the orbit of a comet we are bombarded by sand-sized particles which cause a meteor shower.,A,Answer the following question concisely and factually.,Meteor showers are caused by dust and debris left behind by comets or asteroids as they orbit the Sun.
Why does the plasma (ion) tail of a comet always point away from the Sun?,"The solar wind electromagnetically ""blows"" the ions directly away from the Sun.",A,Answer the following question concisely and factually.,"The plasma (ion) tail of a comet always points away from the Sun due to the solar wind, which consists of charged particles (primarily protons and electrons) streaming from the Sun. These particles are influenced by the Sun's magnetic field and move at high speeds. As they encounter the comet's ionized gas (ions and electrons), they push the ion tail outward, causing it to stream away from the Sun."
How did Eratosthenes estimate the size of Earth in 240 B.C.?,By comparing the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.,A,Answer the following question concisely and factually.,"Eratosthenes estimated the size of Earth by comparing the angles of shadows cast in two cities, Alexandria and Syene, at the summer solstice. He found that the angle difference was about 7.2 degrees, which he used to calculate Earth's circumference as about 250,000 stadia, approximately 39,690 km, close to the actual value."
The Large Magellanic Cloud is ...,a dwarf galaxy orbiting the Milky Way.,A,Answer the following question concisely and factually.,The Large Magellanic Cloud is a dwarf irregular galaxy orbiting the Milky Way.
Why do we look for water-ice in craters at Mercury's pole?,These craters contain the only permanently shadowed regions on Mercury,A,Answer the following question concisely and factually.,"We look for water-ice in craters at Mercury's poles because these areas are permanently shadowed, providing cold enough temperatures to allow water-ice to remain stable on the surface."
The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,Laniakea,A,Answer the following question concisely and factually.,Laniakea Supercluster
On which planet in our solar system can you find the Great Red Spot?,Jupiter,A,Answer the following question concisely and factually.,Jupiter
Why does Earth have the strongest magnetic field among the terrestrial worlds?,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.,A,Answer the following question concisely and factually.,"Earth has the strongest magnetic field among the terrestrial planets because it has a large, liquid metallic core primarily composed of iron and nickel. This core generates a dynamo effect through convection currents, producing a strong magnetic field."
The lithosphere of a planet is the layer that consists of,the rigid rocky material of the crust and uppermost portion of the mantle.,A,Answer the following question concisely and factually.,"The lithosphere of a planet consists of the rigid, outermost shell including both the crust and the upper mantle."
What is the Cassini division of Saturn's rings?,a large gap visible from Earth produced by an orbital resonance with the moon Mimas,A,Answer the following question concisely and factually.,"The Cassini division is a gap between Saturn's A ring and B ring, characterized by a noticeable lack of ring material."
Meteorites with high metal content probably are,chunks of large differentiated asteroids that were shattered by collisions.,A,Answer the following question concisely and factually.,likely to be iron or stony-iron meteorites.
Most people use C°(degree Celsius) to measure everyday temperatures. Astronomers prefer to use K (Kelvin) to measure temperatures. Approximately how many Kelvin are 25 C°?,300 Kelvin,A,Answer the following question concisely and factually.,298 K
What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?,Phoenix Mars Lander,A,Answer the following question concisely and factually.,"The Phoenix Mars Lander mission, launched by NASA, will land on May 25, 2008, and is designed to dig trenches into the soil, with a focus on ice-rich areas to analyze samples."
Why are the inner planets made of denser materials than the outer planets?,In the inner part of the nebula only metals and rocks were able to condense because of the high temperatures whereas hydrogen compounds although more abundant were only able to condense in the cooler outer regions.,A,Answer the following question concisely and factually.,"The inner planets (Mercury, Venus, Earth, Mars) are denser than the outer planets (Jupiter, Saturn, Uranus, Neptune) because the inner planets formed closer to the Sun where temperatures were higher, allowing only rocky and metallic materials to condense into planets. The outer planets formed farther from the Sun where temperatures were lower, enabling the presence of gases and ices to form gas giants and ice giants."
